OrderID,OrderDate,CustomerID,ProductID,StoreID,Region,SalesAmount,Quantity,Discount,PaymentMode,SalesPerson,OrderStatus,Channel,ShippingCost,TaxAmount,DeliveryDays,CustomerRating,IsReturned,Profit
50203,2023-01-09 10:00:00,C1392,P298,S04,South,82440,4,0,Cash,Aman,Cancelled,In-Store,225,2037,3,5,No,14839
50204,2023-01-09 11:00:00,C1533,P247,S02,West,44931,1,10,UPI,Neha,Delivered,In-Store,1279,7819,2,1,No,8087
50205,2023-01-09 12:00:00,C1801,P188,S04,East,24171,2,15,Debit Card,Kiran,Pending,Online,760,8127,5,3,No,4350
50206,2023-01-09 13:00:00,C1109,P208,S03,East,41168,2,20,Credit Card,Kiran,Pending,Online,611,6372,3,3,Yes,7410
50207,2023-01-09 14:00:00,C1560,P134,S02,North,28073,1,20,Credit Card,Anjali,Pending,In-Store,1668,5594,3,5,No,5053
50208,2023-01-09 15:00:00,C1640,P207,S04,West,44042,4,15,UPI,Kiran,Delivered,In-Store,1260,7808,6,2,No,7927
50209,2023-01-09 16:00:00,C1584,P251,S01,South,67098,3,15,Credit Card,Anjali,Delivered,Online,1752,5686,5,3,No,12077
50210,2023-01-09 17:00:00,C1339,P139,S01,North,65758,3,5,Cash,Anjali,Delivered,In-Store,1016,7998,4,4,No,11836
50211,2023-01-09 18:00:00,C1564,P151,S04,West,10282,2,0,UPI,Anjali,Delivered,In-Store,1005,7662,4,5,Yes,1850
50212,2023-01-09 19:00:00,C1978,P211,S03,North,41362,3,10,Credit Card,Anjali,Delivered,In-Store,1548,2081,2,4,No,7445
50213,2023-01-09 20:00:00,C1355,P138,S04,East,41506,3,15,UPI,Neha,Pending,In-Store,834,4135,4,5,No,7471
50214,2023-01-09 21:00:00,C1891,P167,S01,West,87587,4,20,Credit Card,Rahul,Delivered,In-Store,1875,3631,3,3,No,15765
50215,2023-01-09 22:00:00,C1167,P288,S02,North,5274,3,0,Cash,Kiran,Cancelled,Online,1439,4875,2,5,Yes,949
50216,2023-01-09 23:00:00,C1556,P175,S02,South,71115,1,0,UPI,Kiran,Delivered,Online,1916,1398,4,3,No,12800
50217,2023-01-10 00:00:00,C1451,P164,S04,East,31215,4,5,Debit Card,Kiran,Pending,In-Store,1722,8163,4,2,No,5618
50218,2023-01-10 01:00:00,C1904,P161,S02,South,12680,1,20,Credit Card,Anjali,Pending,Online,856,3532,3,1,No,2282
50219,2023-01-10 02:00:00,C1104,P101,S01,North,56900,2,0,Debit Card,Aman,Delivered,Online,1396,161,6,5,No,10242
50220,2023-01-10 03:00:00,C1149,P233,S02,West,82464,4,20,UPI,Rahul,Delivered,Online,1224,2840,2,1,No,14843
50221,2023-01-10 04:00:00,C1145,P221,S04,East,20648,3,10,Credit Card,Aman,Delivered,In-Store,1961,1051,4,1,No,3716
50222,2023-01-10 05:00:00,C1715,P174,S04,South,52684,4,20,UPI,Aman,Pending,In-Store,1753,9595,1,5,No,9483
50223,2023-01-10 06:00:00,C1873,P270,S04,South,44842,2,0,Cash,Kiran,Pending,In-Store,1571,1343,3,2,Yes,8071
50224,2023-01-10 07:00:00,C1298,P139,S01,West,53979,1,20,Cash,Aman,Delivered,Online,181,6961,1,4,No,9716
50225,2023-01-10 08:00:00,C1166,P188,S03,North,33353,2,20,Credit Card,Neha,Pending,Online,1694,1395,0,4,No,6003
50226,2023-01-10 09:00:00,C1712,P266,S02,South,77404,4,20,Cash,Aman,Pending,In-Store,1729,1444,6,5,No,13932
50227,2023-01-10 10:00:00,C1645,P127,S04,North,14566,1,0,Debit Card,Aman,Delivered,In-Store,174,2260,4,5,No,2621
50228,2023-01-10 11:00:00,C1722,P179,S03,North,81584,1,10,Cash,Kiran,Delivered,Online,108,284,1,5,No,14685
50229,2023-01-10 12:00:00,C1047,P162,S04,North,40495,4,20,Cash,Aman,Pending,In-Store,262,8293,0,4,No,7289
50230,2023-01-10 13:00:00,C1637,P291,S04,West,36559,2,10,UPI,Anjali,Delivered,In-Store,330,8924,3,3,No,6580
50231,2023-01-10 14:00:00,C1238,P239,S01,North,9279,3,0,UPI,Rahul,Delivered,Online,1462,6214,1,2,No,1670
50232,2023-01-10 15:00:00,C1006,P140,S01,East,42062,2,15,Credit Card,Neha,Pending,Online,1458,9823,2,4,No,7571
50233,2023-01-10 16:00:00,C1463,P128,S03,West,65127,3,20,Cash,Rahul,Cancelled,Online,1839,5724,6,5,No,11722
50234,2023-01-10 17:00:00,C1452,P122,S04,South,82187,2,10,Debit Card,Anjali,Cancelled,In-Store,1823,4334,3,1,No,14793
50235,2023-01-10 18:00:00,C1783,P179,S02,West,65481,4,20,Debit Card,Aman,Cancelled,Online,529,817,3,5,Yes,11786
50236,2023-01-10 19:00:00,C1896,P150,S02,South,48794,2,5,Cash,Kiran,Pending,In-Store,790,7656,6,3,No,8782
50237,2023-01-10 20:00:00,C1370,P211,S02,East,85936,2,5,Credit Card,Rahul,Cancelled,In-Store,197,9556,5,1,No,15468
50238,2023-01-10 21:00:00,C1548,P204,S03,North,83676,4,0,Credit Card,Aman,Cancelled,In-Store,188,4790,6,4,No,15061
50239,2023-01-10 22:00:00,C1486,P144,S01,North,10853,4,10,Debit Card,Rahul,Pending,Online,1426,8298,2,2,No,1953
50240,2023-01-10 23:00:00,C1210,P189,S03,North,13371,1,10,Debit Card,Aman,Delivered,Online,149,5008,5,2,No,2406
50241,2023-01-11 00:00:00,C1164,P249,S01,North,85455,2,20,UPI,Kiran,Pending,Online,849,6113,3,3,No,15381
50242,2023-01-11 01:00:00,C1124,P237,S02,West,43877,4,5,Cash,Anjali,Delivered,Online,1284,6230,5,3,No,7897
50243,2023-01-11 02:00:00,C1336,P234,S02,East,73552,4,20,Cash,Rahul,Delivered,In-Store,1496,5255,0,2,No,13239
50244,2023-01-11 03:00:00,C1191,P188,S01,South,22170,1,20,Cash,Neha,Delivered,Online,1437,790,4,3,No,3990
50245,2023-01-11 04:00:00,C1729,P114,S02,West,10811,4,0,Debit Card,Anjali,Cancelled,Online,1246,1800,3,1,No,1945
50246,2023-01-11 05:00:00,C1213,P176,S03,North,5455,1,15,Debit Card,Kiran,Pending,In-Store,1514,3930,1,5,No,981
50247,2023-01-11 06:00:00,C1573,P205,S01,North,43860,4,0,Debit Card,Neha,Delivered,In-Store,899,119,3,1,Yes,7894
50248,2023-01-11 07:00:00,C1327,P273,S02,North,13822,1,0,UPI,Aman,Pending,In-Store,1877,6413,2,5,No,2487
50249,2023-01-11 08:00:00,C1956,P189,S04,South,652,2,0,Debit Card,Rahul,Pending,Online,1929,3009,1,5,No,117
50250,2023-01-11 09:00:00,C1380,P186,S02,South,13973,4,20,UPI,Neha,Pending,Online,689,2101,2,5,No,2515
50251,2023-01-11 10:00:00,C1672,P160,S04,West,71945,4,20,UPI,Anjali,Delivered,Online,657,7390,3,2,No,12950
50252,2023-01-11 11:00:00,C1577,P207,S02,East,27509,2,20,Debit Card,Neha,Cancelled,In-Store,1850,1338,6,3,No,4951
50253,2023-01-11 12:00:00,C1797,P160,S04,South,81539,2,20,Cash,Kiran,Delivered,In-Store,678,7566,6,3,Yes,14677
50254,2023-01-11 13:00:00,C1238,P150,S02,West,66174,2,5,Credit Card,Neha,Pending,Online,713,2580,0,5,No,11911
50255,2023-01-11 14:00:00,C1531,P265,S04,South,15041,1,10,UPI,Rahul,Cancelled,Online,896,1757,1,4,Yes,2707
50256,2023-01-11 15:00:00,C1699,P111,S01,West,72275,4,5,Cash,Rahul,Cancelled,In-Store,1632,1339,3,1,No,13009
50257,2023-01-11 16:00:00,C1081,P176,S01,North,77770,4,10,Debit Card,Aman,Cancelled,Online,1073,8481,3,2,No,13998
50258,2023-01-11 17:00:00,C1362,P211,S04,South,52017,3,20,UPI,Neha,Pending,Online,991,1009,2,3,No,9363
50259,2023-01-11 18:00:00,C1504,P165,S02,North,80883,3,5,Credit Card,Neha,Delivered,In-Store,286,6723,5,3,No,14558
50260,2023-01-11 19:00:00,C1201,P281,S03,East,518,4,10,Debit Card,Kiran,Pending,In-Store,1543,4727,3,4,No,93
50261,2023-01-11 20:00:00,C1919,P266,S03,North,42896,1,15,Cash,Rahul,Pending,Online,1811,3852,0,2,No,7721
50262,2023-01-11 21:00:00,C1503,P266,S03,East,51613,1,0,UPI,Anjali,Delivered,Online,1064,4110,5,5,No,9290
50263,2023-01-11 22:00:00,C1643,P214,S03,South,76682,3,10,Debit Card,Aman,Pending,Online,876,5443,1,1,No,13802
50264,2023-01-11 23:00:00,C1036,P129,S04,East,40380,3,5,Debit Card,Neha,Pending,In-Store,315,7027,3,4,No,7268
50265,2023-01-12 00:00:00,C1643,P204,S01,North,87941,3,5,Debit Card,Aman,Pending,Online,1971,9956,2,4,No,15829
50266,2023-01-12 01:00:00,C1588,P275,S01,South,58706,3,15,Cash,Neha,Delivered,In-Store,347,4739,0,2,No,10567
50267,2023-01-12 02:00:00,C1600,P130,S03,West,16984,3,10,Debit Card,Neha,Delivered,Online,920,9824,4,5,No,3057
50268,2023-01-12 03:00:00,C1972,P252,S01,South,40106,2,0,Credit Card,Kiran,Cancelled,In-Store,1179,4928,0,5,No,7219
50269,2023-01-12 04:00:00,C1401,P295,S04,West,47621,4,5,Credit Card,Neha,Delivered,In-Store,1464,1459,3,2,No,8571
50270,2023-01-12 05:00:00,C1764,P278,S03,North,63118,4,20,Credit Card,Aman,Delivered,In-Store,434,2752,3,2,Yes,11361
50271,2023-01-12 06:00:00,C1855,P112,S04,South,14964,3,20,Credit Card,Aman,Cancelled,Online,186,3471,1,2,No,2693
50272,2023-01-12 07:00:00,C1705,P290,S04,West,73171,4,10,Cash,Kiran,Cancelled,In-Store,219,4603,3,3,No,13170
50273,2023-01-12 08:00:00,C1175,P227,S02,North,72065,4,15,UPI,Kiran,Pending,In-Store,331,9637,0,2,Yes,12971
50274,2023-01-12 09:00:00,C1544,P269,S04,East,63278,2,0,Debit Card,Aman,Cancelled,In-Store,1280,9157,6,1,No,11390
50275,2023-01-12 10:00:00,C1569,P281,S02,West,78689,2,10,Credit Card,Aman,Delivered,In-Store,798,4748,4,4,No,14164
50276,2023-01-12 11:00:00,C1466,P200,S03,East,3009,1,10,Cash,Neha,Cancelled,In-Store,685,5175,0,3,No,541
50277,2023-01-12 12:00:00,C1200,P166,S04,South,46740,1,0,Debit Card,Rahul,Delivered,Online,1898,6396,6,1,No,8413
50278,2023-01-12 13:00:00,C1539,P179,S01,West,2455,3,5,Debit Card,Aman,Pending,In-Store,839,2374,3,1,No,441
50279,2023-01-12 14:00:00,C1546,P283,S03,North,75882,1,20,Debit Card,Anjali,Pending,In-Store,1160,5256,3,4,Yes,13658
50280,2023-01-12 15:00:00,C1998,P202,S04,North,7578,3,5,Credit Card,Rahul,Cancelled,Online,308,5394,4,2,Yes,1364
50281,2023-01-12 16:00:00,C1636,P118,S04,East,54432,1,15,Credit Card,Anjali,Pending,Online,1567,6526,4,1,No,9797
50282,2023-01-12 17:00:00,C1393,P273,S01,North,83330,4,0,Debit Card,Rahul,Cancelled,Online,956,4900,1,5,No,14999
50283,2023-01-12 18:00:00,C1832,P242,S02,South,72199,4,5,Debit Card,Aman,Cancelled,In-Store,873,8119,4,1,No,12995
50284,2023-01-12 19:00:00,C1041,P131,S04,South,46101,1,10,Cash,Kiran,Pending,Online,1828,7324,2,5,No,8298
50285,2023-01-12 20:00:00,C1596,P276,S04,East,24877,4,10,Cash,Kiran,Pending,Online,1197,7410,3,3,Yes,4477
50286,2023-01-12 21:00:00,C1392,P248,S01,West,72751,4,15,Debit Card,Aman,Delivered,Online,1671,9809,6,1,No,13095
50287,2023-01-12 22:00:00,C1699,P164,S03,North,88562,3,15,Cash,Rahul,Cancelled,In-Store,1263,3348,6,3,No,15941
50288,2023-01-12 23:00:00,C1622,P297,S04,South,39873,4,0,Credit Card,Aman,Pending,In-Store,217,8201,1,2,No,7177
50289,2023-01-13 00:00:00,C1782,P126,S02,West,57183,1,5,Credit Card,Rahul,Pending,Online,511,7574,5,2,No,10292
50290,2023-01-13 01:00:00,C1994,P250,S02,South,55501,4,10,Debit Card,Aman,Pending,In-Store,542,2679,0,2,No,9990
50291,2023-01-13 02:00:00,C1440,P146,S01,South,19254,3,0,UPI,Anjali,Delivered,Online,961,9111,1,3,No,3465
50292,2023-01-13 03:00:00,C1836,P111,S02,West,43470,1,0,Credit Card,Aman,Delivered,Online,1427,9742,6,4,No,7824
50293,2023-01-13 04:00:00,C1616,P184,S04,West,78363,3,10,UPI,Rahul,Pending,Online,1705,5100,3,3,No,14105
50294,2023-01-13 05:00:00,C1505,P165,S02,North,47555,4,5,Credit Card,Neha,Pending,Online,566,3950,3,2,No,8559
50295,2023-01-13 06:00:00,C1917,P232,S04,East,13721,4,20,UPI,Kiran,Pending,Online,102,9091,4,4,No,2469
50296,2023-01-13 07:00:00,C1319,P236,S01,East,82622,4,15,UPI,Neha,Pending,Online,1657,2923,4,5,No,14871
50297,2023-01-13 08:00:00,C1552,P247,S02,South,82128,2,5,UPI,Aman,Cancelled,In-Store,1907,3125,2,4,No,14783
50298,2023-01-13 09:00:00,C1214,P209,S04,East,14370,3,20,Cash,Rahul,Delivered,In-Store,700,6097,6,4,No,2586
50299,2023-01-13 10:00:00,C1070,P181,S03,South,4240,1,20,Cash,Kiran,Delivered,In-Store,164,7573,2,4,No,763
50300,2023-01-13 11:00:00,C1567,P224,S04,West,19605,4,10,UPI,Aman,Delivered,Online,154,9050,6,4,No,3528
50301,2023-01-13 12:00:00,C1918,P162,S04,South,74887,2,20,Debit Card,Neha,Cancelled,Online,812,9321,6,1,No,13479
50302,2023-01-13 13:00:00,C1235,P171,S01,North,42172,2,15,Cash,Kiran,Delivered,Online,1581,6605,3,3,Yes,7590
50303,2023-01-13 14:00:00,C1280,P197,S04,South,75402,3,0,Credit Card,Aman,Delivered,Online,94,3816,3,1,No,13572
50304,2023-01-13 15:00:00,C1986,P172,S01,South,83150,4,5,Cash,Kiran,Cancelled,In-Store,239,2770,2,2,No,14967
50305,2023-01-13 16:00:00,C1616,P170,S04,North,29019,3,15,Cash,Anjali,Delivered,Online,1946,5578,2,1,No,5223
50306,2023-01-13 17:00:00,C1901,P129,S04,North,51212,4,20,Credit Card,Kiran,Pending,Online,1050,5832,4,4,No,9218
50307,2023-01-13 18:00:00,C1886,P224,S04,East,58828,4,0,Credit Card,Anjali,Pending,In-Store,1700,1226,5,3,No,10589
50308,2023-01-13 19:00:00,C1161,P115,S01,West,9187,4,0,UPI,Kiran,Pending,Online,1441,7177,6,1,No,1653
50309,2023-01-13 20:00:00,C1190,P232,S04,West,55060,2,20,Cash,Kiran,Cancelled,Online,1672,3528,1,4,No,9910
50310,2023-01-13 21:00:00,C1008,P256,S01,North,88978,3,15,Debit Card,Kiran,Cancelled,Online,1650,3789,4,1,No,16016
50311,2023-01-13 22:00:00,C1059,P146,S03,West,44122,3,20,Credit Card,Anjali,Delivered,Online,635,9640,2,1,No,7941
50312,2023-01-13 23:00:00,C1892,P200,S01,South,59970,3,5,Credit Card,Aman,Delivered,Online,1463,2882,6,4,Yes,10794
50313,2023-01-14 00:00:00,C1816,P206,S03,West,65449,1,0,Cash,Neha,Pending,In-Store,1140,6467,6,3,No,11780
50314,2023-01-14 01:00:00,C1224,P225,S01,North,68611,1,10,Debit Card,Kiran,Cancelled,In-Store,1028,8975,0,3,No,12349
50315,2023-01-14 02:00:00,C1818,P121,S01,West,24392,2,0,Cash,Neha,Delivered,In-Store,846,2042,2,1,No,4390
50316,2023-01-14 03:00:00,C1699,P284,S04,North,1582,2,20,UPI,Neha,Pending,Online,1920,5217,6,2,No,284
50317,2023-01-14 04:00:00,C1581,P182,S02,East,52405,2,20,Debit Card,Kiran,Delivered,In-Store,557,3544,6,5,No,9432
50318,2023-01-14 05:00:00,C1804,P262,S02,North,9235,3,10,Cash,Anjali,Pending,In-Store,1672,2185,0,5,No,1662
50319,2023-01-14 06:00:00,C1286,P159,S04,South,11755,3,10,Credit Card,Rahul,Pending,In-Store,1890,5075,4,5,No,2115
50320,2023-01-14 07:00:00,C1993,P297,S03,South,10594,4,0,Cash,Rahul,Delivered,In-Store,569,3258,4,5,No,1906
50321,2023-01-14 08:00:00,C1168,P287,S04,South,86734,3,20,UPI,Rahul,Pending,Online,394,2361,4,4,No,15612
50322,2023-01-14 09:00:00,C1061,P157,S02,North,61015,2,0,Debit Card,Kiran,Delivered,Online,1063,1714,5,3,No,10982
50323,2023-01-14 10:00:00,C1348,P102,S01,North,87510,2,15,Debit Card,Neha,Delivered,In-Store,919,6909,6,1,No,15751
50324,2023-01-14 11:00:00,C1441,P261,S04,South,31151,4,20,Cash,Rahul,Delivered,In-Store,1125,5677,3,3,No,5607
50325,2023-01-14 12:00:00,C1013,P144,S03,West,35418,1,0,Cash,Kiran,Pending,In-Store,1199,9193,3,5,No,6375
50326,2023-01-14 13:00:00,C1163,P149,S04,North,6603,3,20,Debit Card,Kiran,Cancelled,In-Store,829,5072,4,1,Yes,1188
50327,2023-01-14 14:00:00,C1419,P101,S02,West,83303,3,20,Cash,Kiran,Cancelled,In-Store,1714,6471,5,3,No,14994
50328,2023-01-14 15:00:00,C1756,P114,S01,East,60646,1,5,Credit Card,Anjali,Delivered,In-Store,1589,6113,1,1,No,10916
50329,2023-01-14 16:00:00,C1846,P264,S02,East,54890,2,0,Credit Card,Aman,Pending,Online,920,8571,5,2,No,9880
50330,2023-01-14 17:00:00,C1519,P242,S02,East,49658,2,20,Debit Card,Anjali,Cancelled,In-Store,1295,6784,3,2,No,8938
50331,2023-01-14 18:00:00,C1665,P287,S02,East,27511,2,10,Credit Card,Neha,Cancelled,Online,275,2332,1,3,No,4951
50332,2023-01-14 19:00:00,C1547,P195,S02,South,59389,3,10,Debit Card,Kiran,Cancelled,In-Store,1193,7978,3,5,No,10690
50333,2023-01-14 20:00:00,C1559,P184,S01,North,62767,1,5,Credit Card,Anjali,Pending,Online,1261,3359,2,1,No,11298
50334,2023-01-14 21:00:00,C1596,P291,S02,East,51741,1,20,UPI,Rahul,Delivered,In-Store,1244,1775,4,3,No,9313
50335,2023-01-14 22:00:00,C1027,P210,S03,South,4691,2,0,Credit Card,Aman,Pending,Online,1434,2434,3,5,No,844
50336,2023-01-14 23:00:00,C1707,P279,S03,East,6123,3,0,Credit Card,Kiran,Pending,Online,146,6261,2,5,No,1102
50337,2023-01-15 00:00:00,C1445,P122,S02,North,2793,1,10,UPI,Anjali,Pending,Online,1757,2619,1,4,No,502
50338,2023-01-15 01:00:00,C1207,P198,S03,East,21093,3,15,Credit Card,Rahul,Pending,In-Store,975,9628,3,2,Yes,3796
50339,2023-01-15 02:00:00,C1469,P136,S02,East,77802,4,20,Credit Card,Rahul,Pending,In-Store,985,310,5,5,No,14004
50340,2023-01-15 03:00:00,C1715,P206,S01,West,61884,2,5,Credit Card,Anjali,Pending,Online,318,746,6,1,No,11139
50341,2023-01-15 04:00:00,C1975,P140,S01,West,36492,2,5,Cash,Anjali,Cancelled,Online,463,7334,1,1,No,6568
50342,2023-01-15 05:00:00,C1818,P156,S03,West,83660,4,20,UPI,Neha,Pending,In-Store,1323,9294,6,2,No,15058
50343,2023-01-15 06:00:00,C1103,P196,S03,West,16348,1,20,Credit Card,Kiran,Delivered,Online,1988,6368,5,2,No,2942
50344,2023-01-15 07:00:00,C1741,P124,S02,East,61673,2,5,Debit Card,Rahul,Delivered,Online,837,4095,4,5,Yes,11101
50345,2023-01-15 08:00:00,C1425,P209,S04,East,16259,1,5,Debit Card,Neha,Cancelled,In-Store,215,9410,3,4,No,2926
50346,2023-01-15 09:00:00,C1100,P136,S02,West,8017,2,0,Debit Card,Rahul,Delivered,In-Store,240,4888,4,2,No,1443
50347,2023-01-15 10:00:00,C1540,P139,S02,North,31480,4,5,UPI,Anjali,Pending,In-Store,422,6446,5,2,No,5666
50348,2023-01-15 11:00:00,C1638,P184,S01,South,69626,4,10,Debit Card,Rahul,Delivered,In-Store,1909,2704,0,1,No,12532
50349,2023-01-15 12:00:00,C1849,P145,S04,East,8955,1,5,Credit Card,Rahul,Cancelled,Online,1191,8962,5,2,No,1611
50350,2023-01-15 13:00:00,C1521,P287,S04,West,7444,2,5,Cash,Kiran,Cancelled,Online,72,5936,4,1,No,1339
50351,2023-01-15 14:00:00,C1105,P201,S02,South,65127,2,10,Credit Card,Anjali,Delivered,In-Store,266,4129,6,5,No,11722
50352,2023-01-15 15:00:00,C1678,P197,S01,West,65223,3,10,Credit Card,Rahul,Pending,Online,432,8751,1,1,No,11740
50353,2023-01-15 16:00:00,C1977,P118,S03,West,27600,3,20,Debit Card,Aman,Delivered,Online,1212,7521,1,3,No,4968
50354,2023-01-15 17:00:00,C1768,P190,S01,North,66676,2,5,Debit Card,Neha,Cancelled,Online,80,6287,4,1,No,12001
50355,2023-01-15 18:00:00,C1806,P236,S03,North,1358,1,10,Cash,Rahul,Pending,In-Store,1021,5589,3,4,No,244
50356,2023-01-15 19:00:00,C1276,P168,S01,East,37511,4,0,Cash,Rahul,Cancelled,In-Store,602,236,3,5,No,6751
50357,2023-01-15 20:00:00,C1064,P104,S04,West,15937,2,15,UPI,Neha,Pending,Online,275,1363,1,1,Yes,2868
50358,2023-01-15 21:00:00,C1782,P253,S01,South,26050,3,10,Debit Card,Rahul,Cancelled,In-Store,618,7644,1,2,No,4689
50359,2023-01-15 22:00:00,C1899,P246,S02,East,26361,4,15,UPI,Anjali,Delivered,Online,1615,9332,5,3,No,4744
50360,2023-01-15 23:00:00,C1187,P257,S03,North,41511,1,5,Debit Card,Rahul,Pending,In-Store,1181,3285,2,1,Yes,7471
50361,2023-01-16 00:00:00,C1316,P147,S01,East,29429,2,0,Credit Card,Anjali,Cancelled,Online,1281,5207,3,5,No,5297
50362,2023-01-16 01:00:00,C1915,P211,S01,East,1519,2,0,Debit Card,Anjali,Cancelled,Online,1425,5393,6,3,No,273
50363,2023-01-16 02:00:00,C1137,P243,S03,West,24784,4,20,Credit Card,Anjali,Cancelled,In-Store,1569,8381,2,3,No,4461
50364,2023-01-16 03:00:00,C1342,P298,S01,South,77850,4,20,Debit Card,Neha,Delivered,In-Store,1429,6084,1,2,No,14013
50365,2023-01-16 04:00:00,C1104,P117,S03,North,76140,3,5,Cash,Anjali,Delivered,Online,643,7164,1,2,No,13705
50366,2023-01-16 05:00:00,C1545,P283,S04,East,74515,1,10,Debit Card,Rahul,Cancelled,Online,1721,1208,2,5,No,13412
50367,2023-01-16 06:00:00,C1379,P248,S03,East,71409,4,0,Credit Card,Kiran,Cancelled,In-Store,1040,8759,3,3,No,12853
50368,2023-01-16 07:00:00,C1109,P130,S03,West,32871,1,5,UPI,Anjali,Delivered,Online,981,8470,6,5,Yes,5916
50369,2023-01-16 08:00:00,C1943,P228,S04,East,13734,1,5,Cash,Rahul,Delivered,Online,254,9233,3,5,Yes,2472
50370,2023-01-16 09:00:00,C1544,P230,S01,South,63672,2,10,Cash,Rahul,Pending,Online,1539,5322,1,1,No,11460
50371,2023-01-16 10:00:00,C1353,P124,S01,West,6857,4,0,Cash,Aman,Cancelled,In-Store,623,4068,0,4,No,1234
50372,2023-01-16 11:00:00,C1742,P107,S04,North,22095,4,0,Credit Card,Rahul,Delivered,In-Store,980,7652,0,1,Yes,3977
50373,2023-01-16 12:00:00,C1316,P292,S02,East,46099,3,0,Debit Card,Aman,Cancelled,Online,1450,2456,6,2,No,8297
50374,2023-01-16 13:00:00,C1265,P161,S03,East,8272,2,20,Debit Card,Rahul,Pending,Online,204,4471,1,2,No,1488
50375,2023-01-16 14:00:00,C1693,P234,S01,West,80603,4,0,UPI,Anjali,Pending,In-Store,1975,3665,5,4,No,14508
50376,2023-01-16 15:00:00,C1851,P106,S01,East,54390,4,15,Cash,Aman,Cancelled,Online,1835,734,6,5,No,9790
50377,2023-01-16 16:00:00,C1064,P235,S03,North,29184,3,10,UPI,Aman,Delivered,In-Store,625,9961,0,4,No,5253
50378,2023-01-16 17:00:00,C1332,P118,S03,South,54585,3,0,Cash,Aman,Pending,In-Store,1582,3574,1,3,No,9825
50379,2023-01-16 18:00:00,C1512,P244,S03,South,60424,1,10,Cash,Anjali,Cancelled,In-Store,1787,7270,3,3,No,10876
50380,2023-01-16 19:00:00,C1132,P238,S02,West,12208,2,10,Debit Card,Kiran,Delivered,In-Store,1750,6562,3,5,No,2197
50381,2023-01-16 20:00:00,C1591,P210,S04,East,8170,1,15,UPI,Anjali,Cancelled,In-Store,864,8024,6,3,No,1470
50382,2023-01-16 21:00:00,C1782,P276,S02,West,70970,3,0,Debit Card,Kiran,Cancelled,In-Store,1245,5165,6,4,No,12774
50383,2023-01-16 22:00:00,C1752,P110,S02,West,3166,4,10,Cash,Anjali,Delivered,Online,120,2187,5,5,No,569
50384,2023-01-16 23:00:00,C1539,P140,S03,West,68489,4,0,Credit Card,Rahul,Cancelled,In-Store,1153,8924,0,1,No,12328
50385,2023-01-17 00:00:00,C1734,P289,S04,West,86172,3,15,UPI,Anjali,Cancelled,Online,1139,9051,5,5,No,15510
50386,2023-01-17 01:00:00,C1534,P213,S01,West,41747,1,20,UPI,Kiran,Delivered,In-Store,1116,6458,0,3,No,7514
50387,2023-01-17 02:00:00,C1495,P279,S03,East,2973,1,20,Debit Card,Neha,Cancelled,Online,618,374,3,5,No,535
50388,2023-01-17 03:00:00,C1620,P293,S04,South,26065,3,20,Cash,Rahul,Delivered,In-Store,283,4383,6,4,No,4691
50389,2023-01-17 04:00:00,C1618,P295,S01,South,23108,4,20,Debit Card,Aman,Delivered,Online,1504,6559,4,1,No,4159
50390,2023-01-17 05:00:00,C1656,P191,S02,South,41714,2,5,UPI,Anjali,Pending,In-Store,1674,5434,4,1,No,7508
50391,2023-01-17 06:00:00,C1368,P174,S04,East,31048,1,10,Credit Card,Rahul,Pending,In-Store,907,940,2,1,No,5588
50392,2023-01-17 07:00:00,C1865,P166,S02,East,35102,2,5,Cash,Kiran,Cancelled,In-Store,1675,2994,2,1,No,6318
50393,2023-01-17 08:00:00,C1908,P267,S02,West,21235,4,0,Credit Card,Aman,Cancelled,Online,1961,4364,6,2,No,3822
50394,2023-01-17 09:00:00,C1909,P104,S04,South,17306,3,20,Credit Card,Kiran,Cancelled,In-Store,579,4822,5,5,No,3115
50395,2023-01-17 10:00:00,C1650,P215,S01,West,62137,1,0,Credit Card,Rahul,Delivered,Online,1559,5680,0,3,No,11184
50396,2023-01-17 11:00:00,C1795,P249,S04,South,46792,1,15,Debit Card,Rahul,Delivered,In-Store,453,143,5,4,No,8422
50397,2023-01-17 12:00:00,C1809,P217,S01,North,29728,4,10,UPI,Rahul,Pending,Online,1060,7921,2,4,No,5351
50398,2023-01-17 13:00:00,C1991,P264,S03,East,48486,3,15,Debit Card,Rahul,Pending,Online,1293,5136,4,4,Yes,8727
50399,2023-01-17 14:00:00,C1098,P110,S03,North,43355,1,10,Cash,Kiran,Cancelled,Online,244,1636,1,3,No,7803
50400,2023-01-17 15:00:00,C1316,P143,S03,South,81447,4,15,Cash,Neha,Delivered,In-Store,943,1736,1,2,No,14660
50401,2023-01-17 16:00:00,C1122,P280,S02,West,26364,1,15,Credit Card,Rahul,Delivered,Online,618,6016,4,3,No,4745
50402,2023-01-17 17:00:00,C1319,P176,S03,East,39340,2,10,Credit Card,Aman,Delivered,In-Store,405,4734,1,4,No,7081
50403,2023-01-17 18:00:00,C1798,P217,S02,East,26424,1,0,Cash,Kiran,Pending,Online,1945,633,2,5,No,4756
50404,2023-01-17 19:00:00,C1592,P215,S01,West,1054,4,15,Cash,Anjali,Pending,In-Store,1202,8240,0,1,No,189
50405,2023-01-17 20:00:00,C1494,P288,S04,North,49658,2,10,Credit Card,Anjali,Delivered,Online,379,9352,4,4,No,8938
